15|Food:American
430|Travel:Airport
458|Food:Japanese
265|Nightlife:MusicVenue
17|Food:CoffeeShop
274|Food:Gastropub
465|Arts&Entertainment:MovieTheater:Cineplex
560|Food:Breakfast/Brunch
559|Parks&Outdoors:Park
9|Parks&Outdoors:SkatingRink
38|Food:Bagels
87|Food:Sushi
45|Arts&Entertainment:MovieTheater
553|Food:Breakfast/Brunch
552|Home/Work/Other:Corporate/Office:TechStartup
14|Food:American
548|Food:American
392|Food:Salad
543|Arts&Entertainment:MovieTheater:IndieTheater
542|Food:HotDogs
539|Nightlife:HotelBar
148|Food:Burgers
277|Food:Sandwiches
519|Food:BBQ
354|Food:Thai
511|Shops:Paper/Office
62|Arts&Entertainment:MovieTheater:Cineplex
509|Nightlife:Bar
52|Food:CoffeeShop
53|Home/Work/Other:Corporate/Office:TechStartup
506|Home/Work/Other:Corporate/Office
35|Food:CoffeeShop
118|Food:Bakery
502|Nightlife:MusicVenue:RockClub
499|Food:Australian
498|Arts&Entertainment:Museum:Art
159|Food:CoffeeShop
494|Nightlife:HotelBar
130|Food:Italian
6|Shops:Food&Drink:Gourmet
492|Arts&Entertainment:MovieTheater
13|Food:Italian
491|Food:Breakfast/Brunch
129|Travel:Airport
477|Shops:Furniture/Home
83|Food:Breakfast/Brunch
141|Home/Work/Other:Gym/Fitness
469|Food:Dumplings
128|Food:CoffeeShop
415|Food:Sandwiches
463|Arts&Entertainment:Other-Entertainment
69|Food:CoffeeShop
216|Home/Work/Other:Corporate/Office:TechStartup
67|Travel:Airport
158|Arts&Entertainment:Stadium
459|Home/Work/Other:Corporate/Office
419|Arts&Entertainment:MovieTheater:Cineplex
154|Travel:Subway
416|Travel:TrainStation
414|Arts&Entertainment:MusicVenue:RockClub
125|Shops:DepartmentStore
126|Arts&Entertainment:Museum
127|Arts&Entertainment:ArtGallery
133|Education:Cafeteria
135|Parks&Outdoors:Garden
146|Home/Work/Other:Corporate/Office:CoworkingSpace
155|Travel:TrainStation
11|Food:French
161|Food:Sushi
153|Shops:Technology
10|Parks&Outdoors:Other-Parks&Outdoor
290|Food:Breakfast/Brunch
291|Arts&Entertainment:Museum
292|Home/Work/Other:Corporate/Office
66|Travel:Airport
307|Home/Work/Other:EventSpace
454|Travel:TrainStation
382|Arts&Entertainment:PerformingArts
319|Home/Work/Other:Corporate/Office
379|Home/Work/Other:Other-Buildings
320|Arts&Entertainment:Stadium:Baseball
42|Food:Sandwiches
8|Food:CoffeeShop
57|Home/Work/Other:Other-Buildings
357|Travel:Airport
215|Travel:Airport
356|Food:American
355|Home/Work/Other:EventSpace
232|Travel:TrainStation
231|Travel:LightRail
334|Travel:TrainStation
16|Food:Italian
256|Food:Sandwiches
276|Nightlife:Bar
65|Shops:VideoGames
280|Food:Italian
281|Shops:Technology
282|Shops:Hardware
283|Nightlife:Cocktails/Mixology
36|Food:JuiceBar
37|Parks&Outdoors:Park
60|Food:CoffeeShop
61|Food:Asian
73|Home/Work/Other:EventSpace
76|Food:Pizza
80|Parks&Outdoors:Park
81|Food:American
72|Home/Work/Other:Corporate/Office
88|Home/Work/Other:Government:CityHall
90|Travel:Airport
93|Arts&Entertainment:MovieTheater
94|Travel:Airport
95|Arts&Entertainment:BowlingAlley
97|Travel:Airport
99|Arts&Entertainment:MusicVenue
100|Food:Mexican
49|Arts&Entertainment:Stadium:Football
939|Travel:Airport
845|Home/Work/Other:Gym/Fitness
794|Nightlife:Speakeasy/SecretSpot
645|Education:Stadium:Baseball
873|Food:CoffeeShop
1013|Shops:Food&Drink:Grocery/Supermarket
1012|Home/Work/Other:Corporate/Office
791|Shops:Bookstore
624|Shops:Mall
1009|Home/Work/Other:Corporate/Office
880|Food:CoffeeShop
1008|Food:Ramen/Noodles
174|Travel:Airport
967|Nightlife:Bar
963|Travel:Airport
889|Travel:Airport
961|Travel:Hotel
953|Travel:Hotel
299|Travel:Hotel
643|Food:NewAmerican
860|Home/Work/Other:Corporate/Office:TechStartup
593|Home/Work/Other:Corporate/Office
800|Food:Thai
913|Nightlife:Bar
912|Food:Steakhouse
892|Home/Work/Other:ConventionCenter
870|Food:Italian
869|Nightlife:Nightclub/Discotheque
714|Nightlife:Pub
865|Food:CoffeeShop
864|Home/Work/Other:EventSpace
863|Food:CoffeeShop
