17|Food:CoffeeShop
552|Home/Work/Other:Corporate/Office:TechStartup
14|Food:American
9|Parks&Outdoors:SkatingRink
548|Food:American
274|Food:Gastropub
148|Food:Burgers
277|Food:Sandwiches
519|Food:BBQ
465|Arts&Entertainment:MovieTheater:Cineplex
509|Nightlife:Bar
35|Food:CoffeeShop
118|Food:Bakery
502|Nightlife:MusicVenue:RockClub
159|Food:CoffeeShop
494|Nightlife:HotelBar
53|Home/Work/Other:Corporate/Office:TechStartup
129|Travel:Airport:Gate
477|Shops:Furniture/Home
83|Food:Breakfast/Brunch
69|Food:CoffeeShop
216|Home/Work/Other:Corporate/Office:TechStartup
67|Travel:Airport
430|Travel:Airport
158|Arts&Entertainment:Stadium
154|Travel:Subway
416|Travel:TrainStation
126|Arts&Entertainment:Museum
127|Arts&Entertainment:ArtGallery
128|Food:CoffeeShop
146|Home/Work/Other:Corporate/Office:CoworkingSpace
155|Travel:TrainStation
11|Food:French
153|Shops:Technology
66|Travel:Airport
454|Travel:TrainStation
382|Arts&Entertainment:PerformingArts
215|Travel:Airport
256|Food:Sandwiches
45|Arts&Entertainment:MovieTheater
10|Parks&Outdoors:Other-Parks&Outdoor
276|Nightlife:Bar
65|Shops:VideoGames
280|Food:Italian
283|Nightlife:Cocktails/Mixology
36|Food:JuiceBar
37|Parks&Outdoors:Park
645|College&Education:Stadium:Baseball
873|Food:CoffeeShop
1013|Shops:Food&Drink:Grocery/Supermarket
1009|Home/Work/Other:Corporate/Office
880|Food:CoffeeShop
1008|Food:Ramen/Noodles
94|Travel:Airport
963|Travel:Airport
593|Home/Work/Other:Corporate/Office
800|Food:Thai
850|Arts&Entertainment:Other-Entertainment
755|Nightlife:Bar
737|Shops:Mall
604|Shops:Technology
693|Food:TeaRoom
1079|Food:CoffeeShop
1281|Home/Work/Other:Gym/Fitness:Gym
715|Shops:Food&Drink:Grocery/Supermarket
1284|GreatOutdoors:Parks
1294|Food:IceCream
1298|Food:CoffeeShop
909|Parks&Outdoors:Harbor/Marina
1347|Food:IceCream
1331|Travel:Subway
1034|Travel:Airport
1741|Food:Mexican
1554|Food:Bakery
1257|Food:CoffeeShop
745|Parks&Outdoors:Other-Parks&Outdoor
1712|Food:Breakfast/Brunch
495|Shops:Food&Drink:Grocery/Supermarket
1302|Food:CoffeeShop
821|Nightlife:Bar
1555|Food:American
1010|Travel:TrainStation
1146|Food:Sandwiches
1258|Travel:TrainStation
913|Nightlife:Bar
97|Travel:Airport
1896|Travel:Hotel
1318|Food:NewAmerican
1344|Travel:TrainStation
299|Travel:Hotel
970|Food:CoffeeShop
666|Home/Work/Other:Corporate/Office:TechStartup
1965|Food:CoffeeShop
2122|Arts&Entertainment:MusicVenue
2118|Travel:Hotel
1894|Travel:Hotel
2117|Nightlife:Bar
2110|Home/Work/Other:ConventionCenter
2116|Home/Work/Other:EventSpace
2115|Nightlife:MusicVenue:RockClub
2113|Nightlife:Bar
2106|Nightlife:Lounge
2302|Nightlife:SportsBar
889|Travel:Airport
2436|Travel:Airport
2574|Travel:Airport
2576|Nightlife:Nightclub/Discotheque
2577|Nightlife:Bar
2215|Travel:Airport
3482|Food:Breakfast/Brunch
3277|Food:CoffeeShop
1450|Travel:Airport
3342|Food:American
571|Food:Asian
3255|Food:American
1063|Food:CoffeeShop
667|Food:CoffeeShop
540|Food:French
114|Travel:Airport
436|Travel:Hotel
56|Food:CoffeeShop
3377|Travel:Airport
3278|Food:Asian
3498|Arts&Entertainment:Other-Entertainment
402|Food:American
135|Parks&Outdoors:Garden
4166|Home/Work/Other:Corporate/Office
3494|Home/Work/Other:Gym/Fitness
520|Nightlife:MusicVenue:RockClub
3575|Arts&Entertainment:MusicVenue:RockClub
3671|Home/Work/Other:Other-Buildings
3849|College&Education:Trade/TechSchool
3660|Parks&Outdoors:Park
2597|Nightlife:WineBar
2525|Parks&Outdoors:Other-Parks&Outdoor
4134|Nightlife:Bar
3890|Nightlife:BeerGarden
3492|Food:CoffeeShop
3586|Home/Work/Other:Corporate/Office
404|Food:Burgers
4115|Food:FoodTruck/StreetFood
4015|Home/Work/Other:Government:Monument/Landmark
617|Arts&Entertainment:Museum
799|Arts&Entertainment:ArtGallery
4021|Arts&Entertainment:ArtGallery
3549|Arts&Entertainment:ArtGallery
4010|Nightlife:Bar
3976|Shops:DepartmentStore
4008|Home/Work/Other:Government:Monument/Landmark
3871|Nightlife:MusicVenue:RockClub
3731|Home/Work/Other:Corporate/Office:TechStartup
3955|Travel:Boat/Ferry
3939|Food:Tacos
3912|Parks&Outdoors:Park
2006|Parks&Outdoors:Plaza/Square
3991|Shops:Bookstore
3902|Home/Work/Other:Corporate/Office
3862|Home/Work/Other:Corporate/Office
3899|College&Education:AcademicBuilding
3530|Home/Work/Other:Corporate/Office:Auditorium
3168|Food:CoffeeShop
3668|Home/Work/Other:Other-Buildings
428|Home/Work/Other:Corporate/Office
3657|Nightlife:Bar
3924|Parks&Outdoors:Other-Parks&Outdoor
3915|Arts&Entertainment:Other-Entertainment
102|Travel:Hotel
3759|Food:CoffeeShop
3766|Travel:Airport
3763|Home/Work/Other:ConventionCenter:MeetingRoom
3801|Home/Work/Other:ConventionCenter:MeetingRoom
3744|Nightlife:Bar
1891|Nightlife:Lounge
3789|Home/Work/Other:ConventionCenter:MeetingRoom
3751|Nightlife:BeerGarden
3748|Arts&Entertainment:MusicVenue:RockClub
3740|Shops:Food&Drink:Grocery/Supermarket
3736|Travel:Hotel
3615|Nightlife:Bar
3733|Parks&Outdoors:Park
3732|Nightlife:Pub
3547|Food:Bakery
3644|Travel:Subway
572|Nightlife:Bar
692|Parks&Outdoors:Plaza/Square
3650|Home/Work/Other:Other-Buildings
3639|Nightlife:Bar
3636|Home/Work/Other:Corporate/Office
3706|College&Education:Other-College&Education
3557|Arts&Entertainment:Museum
3501|Arts&Entertainment:Other-Entertainment
3808|Food:CoffeeShop
3891|Nightlife:Bar
320|Arts&Entertainment:Stadium:Baseball
3558|Food:Southern/Soul
3548|Home/Work/Other:EventSpace
746|Nightlife:Cocktails/Mixology
3524|Nightlife:Bar
1735|Travel:Airport
3601|Nightlife:Bar
3600|Nightlife:Bar
3595|Arts&Entertainment:BowlingAlley
3587|Parks&Outdoors:Other-Parks&Outdoor
634|Food:CoffeeShop
2499|Travel:Airport
3271|Travel:Airport
4181|Travel:Subway
4269|Travel:Airport
2613|Parks&Outdoors:Playground
2948|Travel:Hotel
2008|Arts&Entertainment:Other-Entertainment
4736|Nightlife:BeerGarden
54|Home/Work/Other:Corporate/Office:TechStartup
1480|Travel:TrainStation
1072|Shops:Food&Drink:Grocery/Supermarket
4494|Travel:Subway
4498|Travel:Airport
4090|Travel:Subway
939|Travel:Airport
3141|Food:American
4987|Nightlife:DiveBar
5024|Food:CoffeeShop
4316|Travel:Airport
174|Travel:Airport:FoodCourt
2595|Nightlife:Bar
5083|Home/Work/Other:Corporate/Office
5091|Home/Work/Other:Other-Buildings
1866|Food:Mexican
2600|Food:Burritos
5482|Nightlife:Bar
5592|Food:Sandwiches
5323|Food:CoffeeShop
5310|Parks&Outdoors:Lake/Pond
5568|Parks&Outdoors:Park
5580|Parks&Outdoors:Park
119|Travel:Airport
5191|Travel:Airport
5414|Food:Mexican
4895|Nightlife:Pub
5910|Shops:Food&Drink:Grocery/Supermarket
5969|Food:Desserts
3178|Nightlife:DiveBar
6013|Food:CoffeeShop
6551|Food:American
6571|Home/Work/Other:Gym/Fitness
6332|Shops:DrugStore/Pharmacy
6034|Shops:Food&Drink:Farmer'sMarket
6307|Home/Work/Other:Gym/Fitness:Gym
6060|Food:IceCream
6530|Food:American
6317|Travel:TrainStation
6164|Food:American
48|Travel:TrainStation
6313|Food:Chinese
5520|Nightlife:Bar
6300|Travel:Subway
4952|Shops:Furniture/Home
