user_fred_wilson|159,277,494|dr5rsp,dr5ru2,dr5rsq|Food:CoffeeShop,Food:Sandwiches,Nightlife:HotelBar|51,51,51|2,2,3|57,69,1|1260908480,1260919114,1260944656
user_fred_wilson|69,216,67|9q8yyw,9q8yyw,9q8vzp|Food:CoffeeShop,Home/Work/Other:Corporate/Office:TechStartup,Travel:Airport|3,3,3|4,4,5|87,89,25|1264132184,1264134231,1264162520
user_fred_wilson|17,154,416|dr5rsr,dr5ru6,dr4e31|Food:CoffeeShop,Travel:Subway,Travel:TrainStation:Train|7,7,7|4,4,4|54,68,72|1266521457,1266534444,1266537983
user_fred_wilson|17,154,155,158|dr5rsr,dr5ru6,dqcjr9,dr5ru4|Food:CoffeeShop,Travel:Subway,Travel:TrainStation,Arts&Entertainment:Stadium|11,11,11,11|2,2,2,2|45,50,64,93|1268756538,1268761170,1268773993,1268799844
user_fred_wilson|215,67,216|9q5c1e,9q8vzp,9q8yyw|Travel:Airport,Travel:Airport,Home/Work/Other:Corporate/Office:TechStartup|29,29,29|2,2,2|37,57,59|1279635711,1279653933,1279655683
user_ben_parr|94,963,67|dr5rzn,dp3qz9,9q8vzp|Travel:Airport,Travel:Airport,Travel:Airport|41,41,41|4,4,4|45,62,91|1255019139,1255033806,1255060113
user_ben_parr|593,873,800|9q8yyz,9q8yyx,9q8yyx|Home/Work/Other:Corporate/Office,Food:Café,Food:Thai|46,46,46|4,4,4|1,9,16|1258007365,1258013910,1258020675
user_shaherose_charania|880,1079,800|9q8yyx,9q8yyv,9q8yyx|Food:CoffeeShop,Food:CoffeeShop,Food:Thai|11,11,11|5,5,6|61,78,13|1269029937,1269045343,1269073389
user_maia_bittner|745,1712,153,495|dr5rsr,dr5rsp,dr5rgb,dr5rsr|Parks&Outdoors:Other-Parks&Outdoor,Food:Breakfast/Brunch,Shops:Technology,Shops:Food&Drink:Grocery/Supermarket|35,35,35,36|7,7,7,1|65,66,78,0|1283721751,1283722956,1283733151,1283750026
user_harj_taggar|1010,880,715,1146|9q8yyv,9q8yyx,9q8zjf,9q8yyy|Travel:TrainStation,Food:CoffeeShop,Shops:Food&Drink:Grocery/Supermarket,Food:Sandwiches|9,9,9,9|1,2,2,2|78,2,15,17|1267493861,1267512240,1267523718,1267525730
user_harj_taggar|1258,1010,913|9q9hwp,9q8yyv,9q8yyy|Travel:TrainStation,Travel:TrainStation,Nightlife:Bar|10,10,10|3,4,4|71,6,9|1268264703,1268293478,1268296084
user_harj_taggar|1079,216,1013|9q8yyv,9q8yyw,9q8yyt|Food:CoffeeShop,Home/Work/Other:Corporate/Office:TechStartup,Shops:Food&Drink:Grocery/Supermarket|18,18,18|5,5,6|74,82,11|1273275632,1273282498,1273305341
user_eric_wu|67,2574,2576|9q8vzp,dr5r2p,dr5rsq|Travel:Airport,Travel:Airport,Nightlife:Nightclub/Discotheque|37,37,37|5,6,6|77,8,28|1284769527,1284793272,1284811773
user_kevin_palmer|215,67,2215|9q5c1e,9q8vzp,c20g67|Travel:Airport,Travel:Airport,Travel:Airport:Terminal|27,27,27|6,6,6|0,7,21|1278738128,1278744649,1278757613
user_bijan_sabet|299,67,1450|9q8yyw,9q8vzp,drt3pb|Travel:Hotel,Travel:Airport,Travel:Airport|32,32,32|3,3,3|49,57,83|1249493248,1249499940,1249523999
user_bijan_sabet|17,14,1450|dr5rsr,dr5rsp,drt3pb|Food:CoffeeShop,Food:American,Travel:Airport|33,33,33|2,2,3|63,86,6|1250024122,1250044504,1250058854
user_bijan_sabet|11,3277,94|dr5rgb,dr5rsr,dr5rzn|Food:French,Food:CoffeeShop,Travel:Airport|37,37,37|3,3,3|48,76,86|1252515881,1252541595,1252550529
user_bijan_sabet|1063,67,1450|9q9jh0,9q8vzp,drt3pb|Food:Café,Travel:Airport,Travel:Airport|38,38,38|4,4,5|65,80,10|1253222255,1253235918,1253259887
user_bijan_sabet|667,666,67|9q9hut,9q9hu7,9q8vzp|Food:Café,Home/Work/Other:Corporate/Office:TechStartup,Travel:Airport|39,39,39|3,3,4|82,83,19|1253756379,1253757543,1253785526
user_bijan_sabet|299,1063,67|9q8yyw,9q9jh0,9q8vzp|Travel:Hotel,Food:Café,Travel:Airport|42,42,42|4,4,5|57,82,17|1255634774,1255656760,1255684795
user_bijan_sabet|1450,540,148|drt3pb,dr5rsj,dr5ru2|Travel:Airport,Food:French,Food:Burgers|43,43,43|3,3,3|37,47,69|1256135381,1256143768,1256163647
user_bijan_sabet|67,1063,299|9q8vzp,9q9jh0,9q8yyw|Travel:Airport,Food:Café,Travel:Hotel|5,5,5|2,3,3|82,1,28|1265164220,1265178357,1265202813
user_bijan_sabet|277,436,56,274|dr5ru2,dr5ru3,dr5ru2,dr5rez|Food:Sandwiches,Travel:Hotel,Food:CoffeeShop,Food:Gastropub|8,8,8,8|3,3,3,4|60,86,93,3|1267046072,1267068988,1267075290,1267080646
user_bijan_sabet|1450,67,1063|drt3pb,9q8vzp,9q9jh0|Travel:Airport,Travel:Airport,Food:Café|12,12,12|3,3,3|38,65,70|1269441305,1269465877,1269470390
user_bijan_sabet|277,3277,3278|dr5ru2,dr5rsr,dr5rsr|Food:Sandwiches,Food:CoffeeShop,Food:Asian|14,14,14|4,4,4|52,80,90|1270750297,1270775070,1270783881
user_bijan_sabet|17,118,83|dr5rsr,dr5ru2,dr5ru3|Food:CoffeeShop,Food:Bakery,Food:Breakfast/Brunch|32,32,32|4,4,4|49,79,87|1281633997,1281660507,1281667873
user_mark_g|11,3498,402|dr5rgb,dr5rgb,dr5rgb|Food:French,Arts&Entertainment:Other-Entertainment,Food:American|38,38,38|1,1,1|50,72,90|1252949601,1252969750,1252985899
user_mark_g|3498,135,436|dr5rgb,dr5rgc,dr5ru3|Arts&Entertainment:Other-Entertainment,Parks&Outdoors:Garden,Travel:Hotel|38,38,38|5,5,6|66,85,5|1253309759,1253326927,1253341776
user_mark_g|11,402,3498,4166|dr5rgb,dr5rgb,dr5rgb,dr5rey|Food:French,Food:American,Arts&Entertainment:Other-Entertainment,Home/Work/Other:Corporate/Office|39,39,39,39|1,1,1,1|53,65,71,95|1253557123,1253568496,1253573343,1253595023
user_mark_g|3494,11,402,3498,66,67|dr5rey,dr5rgb,dr5rgb,dr5rgb,dr5x1p,9q8vzp|Home/Work/Other:Gym/Fitness,Food:French,Food:American,Arts&Entertainment:Other-Entertainment,Travel:Airport,Travel:Airport|39,39,39,39,39,39|2,2,2,2,2,3|51,55,59,59,85,16|1253641926,1253645515,1253649500,1253649532,1253672118,1253696750
user_mark_g|604,216,67,66|9q8zjc,9q8yyw,9q8vzp,dr5x1p|Shops:Technology,Home/Work/Other:Corporate/Office:TechStartup,Travel:Airport,Travel:Airport|39,39,39,39|3,3,3,4|64,69,81,10|1253740445,1253744284,1253755021,1253777927
user_mark_g|3494,11,402,3498|dr5rey,dr5rgb,dr5rgb,dr5rgb|Home/Work/Other:Gym/Fitness,Food:French,Food:American,Arts&Entertainment:Other-Entertainment|39,39,39,39|4,4,4,4|45,51,53,74|1253809545,1253815101,1253816992,1253835264
user_mark_g|11,3498,135,3575|dr5rgb,dr5rgb,dr5rgc,dr5rsm|Food:French,Arts&Entertainment:Other-Entertainment,Parks&Outdoors:Garden,Arts&Entertainment:MusicVenue:RockClub|40,40,40,40|3,3,3,4|75,85,86,3|1254355031,1254363510,1254364501,1254375918
user_mark_g|3494,11,402,153,3498,3671|dr5rey,dr5rgb,dr5rgb,dr5rgb,dr5rgb,dr5rue|Home/Work/Other:Gym/Fitness,Food:French,Food:American,Shops:Technology,Arts&Entertainment:Other-Entertainment,Home/Work/Other:Other-Buildings|40,40,40,40,40,40|4,4,4,4,4,4|51,54,55,62,64,68|1254419622,1254422167,1254422799,1254429738,1254431619,1254435132
user_mark_g|3494,11,3498,3849|dr5rey,dr5rgb,dr5rgb,dr5ru0|Home/Work/Other:Gym/Fitness,Food:French,Arts&Entertainment:Other-Entertainment,College&Education:Trade/TechSchool|41,41,41,41|1,1,1,1|46,56,75,79|1254760341,1254769677,1254786750,1254790583
user_mark_g|3660,3498,3575,520|dr5ruz,dr5rgb,dr5rsm,dr5rsh|Parks&Outdoors:Park,Arts&Entertainment:Other-Entertainment,Arts&Entertainment:MusicVenue:RockClub,Nightlife:MusicVenue:RockClub|41,41,41,41|2,2,3,3|59,68,3,6|1254859104,1254866886,1254894368,1254897594
user_mark_g|3494,11,3498,402,2525|dr5rey,dr5rgb,dr5rgb,dr5rgb,dr5rsn|Home/Work/Other:Gym/Fitness,Food:French,Arts&Entertainment:Other-Entertainment,Food:American,Parks&Outdoors:Other-Parks&Outdoor|41,41,41,41,41|3,3,3,3,3|49,52,61,88,93|1254936273,1254939136,1254946737,1254970882,1254976186
user_mark_g|4134,520,3494,11,3498,402,3890|dr5rks,dr5rsh,dr5rey,dr5rgb,dr5rgb,dr5rgb,dr5rgb|Nightlife:Bar,Nightlife:MusicVenue:RockClub,Home/Work/Other:Gym/Fitness,Food:French,Arts&Entertainment:Other-Entertainment,Food:American,Nightlife:BeerGarden|41,41,41,41,41,41,41|5,5,5,5,5,5,5|6,18,46,53,73,84,92|1255069901,1255080793,1255105953,1255112727,1255130306,1255140225,1255147978
user_mark_g|3494,11,3498,158|dr5rey,dr5rgb,dr5rgb,dr5ru4|Home/Work/Other:Gym/Fitness,Food:French,Arts&Entertainment:Other-Entertainment,Arts&Entertainment:Stadium|42,42,42,42|1,1,1,1|47,53,68,92|1255366451,1255372145,1255385315,1255406784
user_mark_g|3849,3498,402|dr5ru0,dr5rgb,dr5rgb|College&Education:Trade/TechSchool,Arts&Entertainment:Other-Entertainment,Food:American|42,42,42|2,2,2|61,61,70|1255465554,1255465667,1255473767
user_mark_g|215,66,3575|9q5c1e,dr5x1p,dr5rsm|Travel:Airport,Travel:Airport,Arts&Entertainment:MusicVenue:RockClub|43,43,43|3,4,4|85,11,14|1256178285,1256197893,1256200307
user_mark_g|11,3671,277,127,3498|dr5rgb,dr5rue,dr5ru2,dr5rus,dr5rgb|Food:French,Home/Work/Other:Other-Buildings,Food:Sandwiches,Arts&Entertainment:ArtGallery,Arts&Entertainment:Other-Entertainment|45,45,45,45,45|1,1,1,1,1|55,73,78,80,85|1257191256,1257207950,1257212107,1257214360,1257218486
